Degree,Betweenness,Retweets,Curtidas,PageRank
0.003329369797859691,0.0,596.25,2864.495361328125,0.0004450616428487946
0.0030915576694411414,0.0,548.9804476946592,2752.0,0.00044170468933629964
0.0030915576694411414,0.0,535.9830141663551,2725.5,0.00043950993627322365
0.0030915576694411414,0.0,535.6093348562717,2720.0,0.00043950993627322365
0.002853745541022592,0.0,512.5230712890625,2589.5,0.0004395099362732236
0.002853745541022592,0.0,512,2445.111328125,0.00043742423926297126
0.002853745541022592,0.0,507.084228515625,2415.1658782958984,0.00043669239119932334
0.002615933412604043,0.0,501.93872451782227,2169.1384665652804,0.00043619543848926666
0.002615933412604043,0.0,494,2151.6716527938843,0.00043419887382987977
0.002615933412604043,0.0,490.96856689453125,2062.0,0.0004283486966691103
0.002615933412604043,0.0,485.484375,2013.0,0.0004249100572014568
0.002615933412604043,0.0,483.5,1882.3966219397976,0.0004249100572014568
0.002615933412604043,0.0,480.0625,1851.0,0.0004249100572014568
0.002615933412604043,0.0,478,1831.46875,0.0004249100572014568
0.0023781212841854932,0.0,467,1820.0,0.0004249100572014568
0.0023781212841854932,0.0,465.99513244628906,1813.8526000976562,0.0004249100572014568
0.0023781212841854932,0.0,461.82421875,1778.0,0.0004240757459207799
0.0023781212841854932,0.0,458.78125,1768.0,0.0004216250844103093
0.0023781212841854932,0.0,431.4862095117569,1726.375,0.00042162508441030927
0.0023781212841854932,0.0,430.37109375,1725.9809691756964,0.0004203384454031557
0.0023781212841854932,0.0,412.0,1720.0,0.00041849528569267986
0.0023781212841854932,0.0,410,1700.0,0.00041848619055312073
0.002140309155766944,0.0,409.99954414367676,1674.0,0.00041558308425675654
0.002140309155766944,0.0,393.015625,1668.4611358642578,0.00041186879094390534
0.002140309155766944,0.0,380.99999995948747,1624.5859375,0.0004110183125513752
0.002140309155766944,0.0,364.9106560526995,1590.0,0.0004063469268501556
0.002140309155766944,0.0,350.9503173828125,1549.875,0.00040613878410918525
0.002140309155766944,0.0,342.5,1522.96875,0.00040568372294331193
0.002140309155766944,0.0,338.5,1504.0,0.0004020642045783228
0.002140309155766944,0.0,338.5,1441.0013931869498,0.0004020462086657055
0.002140309155766944,0.0,328.953713722527,1410.0,0.00040181570303338934
0.002140309155766944,0.0,320.36693316017966,1404.1325652971864,0.0004017935820044928
0.0019024970273483948,0.0,320.03125,1401.6685058203375,0.0004005769254151789
0.0019024970273483948,0.0,317.9697265625,1390.1433142870665,0.0004005769254151789
0.0019024970273483948,0.0,315.2158203125,1323.0,0.0004005769254151789
0.0019024970273483948,0.0,312.67669677734375,1283.3129920959473,0.0004005769254151789
0.0019024970273483948,0.0,304.3657102584839,1274.53125,0.00039973190211132814
0.0019024970273483948,0.0,285.25,1253.4375,0.00039871615651387523
0.0019024970273483948,0.0,278.0625,1243.375,0.00039703756079172023
0.0019024970273483948,0.0,274.5,1243.0,0.00039581213207025767
0.0019024970273483948,0.0,266.890625,1233.0,0.00039571029905792325
0.0019024970273483948,0.0,262.375,1229.0,0.0003954453575991153
0.0019024970273483948,0.0,259.39355278015137,1204.9858169555664,0.00039460719708361196
0.0019024970273483948,0.0,253.46875,1196.2295132411004,0.0003926848915655223
0.0019024970273483948,0.0,250.8961994128149,1178.0,0.0003920603292899815
0.0019024970273483948,0.0,247.81794986128807,1124.2626953125,0.00039191433049926385
0.0019024970273483948,0.0,241.0709953373298,1111.0,0.00039179181018802025
0.0019024970273483948,0.0,239.47676467895508,1012.03125,0.00039084367270066767
0.0019024970273483948,0.0,237.5,1002.5,0.00039084367270066767
0.0016646848989298455,0.0,236.875,993.71875,0.0003897752641831609
0.0016646848989298455,0.0,231.623046875,983.3378497968952,0.00038946306947875114
0.0016646848989298455,0.0,227.15866088867188,980.0,0.000389453208027166
0.0016646848989298455,0.0,226,974.74365234375,0.0003890739903889384
0.0016646848989298455,0.0,223.375,965.4765625,0.00038899585804091295
0.0016646848989298455,0.0,222.3753205767713,949.2042388827255,0.00038811836194060456
0.0016646848989298455,0.0,221,921.25,0.0003875992551291639
0.0016646848989298455,0.0,219.78125,913.7872843742371,0.0003875992551291639
0.0016646848989298455,0.0,217.58152110320984,908.9984429105567,0.0003875992551291639
0.0016646848989298455,0.0,216.5,906.67236328125,0.00038676198607845327
0.0016646848989298455,0.0,212,905.8064107894897,0.00038571215007439814
0.0016646848989298455,0.0,207,903.0,0.0003842958481472692
0.0016646848989298455,0.0,201.5009765625,889.4176397323608,0.0003842958481472692
0.0016646848989298455,0.0,201.125,883.0,0.0003842389655015351
0.0016646848989298455,0.0,200.25,869.7868015766144,0.0003842389655015351
0.0016646848989298455,0.0,199.0625,857.5,0.0003842389655015351
0.0016646848989298455,0.0,195.37889578938484,834.931640625,0.0003842389655015351
0.0016646848989298455,0.0,193,820.1075592041016,0.00038384789731211273
0.0016646848989298455,0.0,188,814.0,0.00038384789731211273
0.0016646848989298455,0.0,185.5,809.29296875,0.0003834464006376391
0.0016646848989298455,0.0,182.06201171875,788.0,0.0003834464006376391
0.001426872770511296,0.0,180.47728241316628,755.9375,0.00038297423433574374
0.001426872770511296,0.0,178,731.0,0.0003828065809170665
0.001426872770511296,0.0,177.435731748333,728.0633058547974,0.000382198609730636
0.001426872770511296,0.0,174.6375436782837,721.0,0.000382039236525449
0.001426872770511296,0.0,174,718.5625,0.0003819952611420211
0.001426872770511296,0.0,174,718.1035003662109,0.0003819952611420211
0.001426872770511296,0.0,173,704.5838812328911,0.00038196089837868653
0.001426872770511296,0.0,170.731454372406,681.88671875,0.0003818363397086132
0.001426872770511296,0.0,168.71875,681.75,0.00038143247614215133
0.001426872770511296,0.0,163.42212295532227,673.9250002237968,0.00038143247614215133
0.001426872770511296,0.0,161.03125,659.5,0.00038111041998615646
0.001426872770511296,0.0,160,655.5151434429183,0.00038111041998615646
0.001426872770511296,0.0,159.47995746137346,642.280212521553,0.00038111041998615646
0.001426872770511296,0.0,156.125,576.0,0.00038111041998615646
0.001426872770511296,0.0,154,562.799795717001,0.00038111041998615646
0.001426872770511296,0.0,150,552.5,0.00038111041998615646
0.001426872770511296,0.0,149,541.0,0.00038111041998615646
0.001426872770511296,0.0,144.5,530.0,0.00038111041998615646
0.001426872770511296,0.0,135,529.78125,0.00038111041998615646
0.001426872770511296,0.0,130,528.3437461853027,0.00038111041998615646
0.001426872770511296,0.0,124.9954578033703,528.1299672788009,0.00038111041998615646
0.001426872770511296,0.0,124.8125,511.0,0.00038111041998615646
0.001426872770511296,0.0,124.5,510.0,0.00038111041998615646
0.001426872770511296,0.0,122.58639351260899,498.59765625,0.00038111041998615646
0.001426872770511296,0.0,120,496.0,0.00038111041998615646
0.001426872770511296,0.0,120,492.0,0.00038111041998615646
0.001426872770511296,0.0,119.25,490.36181640625,0.00038111041998615646
0.001426872770511296,0.0,119,484.65625,0.00038111041998615646
0.0011890606420927466,0.0,117,466.0,0.00038111041998615646
0.0011890606420927466,0.0,116.5,463.90650939941406,0.00038111041998615646
0.0011890606420927466,0.0,109.3544921875,446.60773016451446,0.00038111041998615646
0.0011890606420927466,0.0,108.78125,444.75,0.00038111041998615646
0.0011890606420927466,0.0,107.5,434.0,0.00038111041998615646
0.0011890606420927466,0.0,105.78125,421.5,0.00038111041998615646
0.0011890606420927466,0.0,105,420.245361328125,0.00038111041998615646
0.0011890606420927466,0.0,102,405.875,0.00038111041998615646
0.0011890606420927466,0.0,100.35995483398438,400.75,0.00038111041998615646
0.0011890606420927466,0.0,97,395.0,0.00038111041998615646
0.0011890606420927466,0.0,94.125,392.0,0.00038111041998615646
0.0011890606420927466,0.0,93,386.8681640625,0.00038111041998615646
0.0011890606420927466,0.0,91.88015434145927,384.0,0.00038111041998615646
0.0011890606420927466,0.0,91.25,383.0,0.00038111041998615646
0.0011890606420927466,0.0,90.169921875,380.0,0.00038111041998615646
0.0011890606420927466,0.0,88.0,380.0,0.00038111041998615646
0.0011890606420927466,0.0,85.125,372.5,0.00038111041998615646
0.0011890606420927466,0.0,84.5,372.0,0.00038111041998615646
0.0011890606420927466,0.0,83.0,370.34375,0.00038111041998615646
0.0011890606420927466,0.0,82.69873046875,363.0,0.00038111041998615646
0.0011890606420927466,0.0,82,351.0,0.00038111041998615646
0.0011890606420927466,0.0,81.046875,349.0,0.00038111041998615646
0.0011890606420927466,0.0,81,341.5625,0.00038111041998615646
0.0011890606420927466,0.0,79,340.5,0.00038111041998615646
0.0011890606420927466,0.0,76.25,324.79052734375,0.00038111041998615646
0.0011890606420927466,0.0,72,317.5662841796875,0.00038111041998615646
0.0011890606420927466,0.0,71.5,316.8515625,0.00038111041998615646
0.0011890606420927466,0.0,71,310.875,0.00038111041998615646
0.0011890606420927466,0.0,70.75,307.0,0.00038111041998615646
0.0011890606420927466,0.0,70.24417114257812,306.0,0.00038111041998615646
0.0011890606420927466,0.0,70.02148580551147,297.8905906677246,0.00038111041998615646
0.0011890606420927466,0.0,70,289.5,0.00038111041998615646
0.0011890606420927466,0.0,69.8438720703125,289.375,0.00038111041998615646
0.0011890606420927466,0.0,67.25,288.552734375,0.00038111041998615646
0.0011890606420927466,0.0,66.67035675048828,279.75,0.00038111041998615646
0.0011890606420927466,0.0,66,274.25,0.00038111041998615646
0.0011890606420927466,0.0,66,270.37030029296875,0.00038111041998615646
0.0011890606420927466,0.0,62.24825310707092,269.96875,0.00038111041998615646
0.0011890606420927466,0.0,61.5,267.75,0.00038111041998615646
0.0011890606420927466,0.0,59,267.3125,0.00038111041998615646
0.0011890606420927466,0.0,58.952392578125,261.5,0.00038111041998615646
0.0011890606420927466,0.0,58.125,260.09783148765564,0.00038111041998615646
0.0011890606420927466,0.0,57,243.15633602316484,0.00038111041998615646
0.0011890606420927466,0.0,57,239.5,0.00038111041998615646
0.0011890606420927466,0.0,57,235.5,0.00038111041998615646
0.0011890606420927466,0.0,56.9375,228.0,0.00038111041998615646
0.0011890606420927466,0.0,56.03125,222.0,0.00038111041998615646
0.0011890606420927466,0.0,55.7890625,221.8125,0.00038111041998615646
0.0011890606420927466,0.0,55.5,218.75,0.00038111041998615646
0.0009512485136741974,0.0,54.25,218.0,0.00038111041998615646
0.0009512485136741974,0.0,54.0078125,217.0,0.00038111041998615646
0.0009512485136741974,0.0,53.6953125,212.2109375,0.00038111041998615646
0.0009512485136741974,0.0,52,212.0,0.00038111041998615646
0.0009512485136741974,0.0,50.25,211.0,0.00038111041998615646
0.0009512485136741974,0.0,49.5,205.6376953125,0.00038111041998615646
0.0009512485136741974,0.0,49.25,203.0,0.00038111041998615646
0.0009512485136741974,0.0,48.0,199.98974609375,0.00038111041998615646
0.0009512485136741974,0.0,48,198.0,0.00038111041998615646
0.0009512485136741974,0.0,45.0625,198.0,0.00038111041998615646
0.0009512485136741974,0.0,45,194.0,0.00038111041998615646
0.0009512485136741974,0.0,44.8125,192.125,0.00038111041998615646
0.0009512485136741974,0.0,44.5,192.0,0.00038111041998615646
0.0009512485136741974,0.0,44.392578125,191.0,0.00038111041998615646
0.0009512485136741974,0.0,43.96077346801758,190.0,0.00038111041998615646
0.0009512485136741974,0.0,43.828125,189.0,0.00038111041998615646
0.0009512485136741974,0.0,43.5,185.0,0.00038111041998615646
0.0009512485136741974,0.0,43,180.0,0.00038111041998615646
0.0009512485136741974,0.0,43,177.0,0.00038111041998615646
0.0009512485136741974,0.0,42.5,176.89363479614258,0.00038111041998615646
0.0009512485136741974,0.0,42,176.5,0.00038111041998615646
0.0009512485136741974,0.0,42,171.5,0.00038111041998615646
0.0009512485136741974,0.0,42,169.0,0.00038111041998615646
0.0009512485136741974,0.0,42,167.5,0.00038111041998615646
0.0009512485136741974,0.0,42,165.75,0.00038111041998615646
0.0009512485136741974,0.0,41.5166015625,161.9765625,0.00038111041998615646
0.0009512485136741974,0.0,41.25,161.3005599975586,0.00038111041998615646
0.0009512485136741974,0.0,41,160.0,0.00038111041998615646
0.0009512485136741974,0.0,41,158.9651689529419,0.00038111041998615646
0.0009512485136741974,0.0,39.99704706668854,158.0,0.00038111041998615646
0.0009512485136741974,0.0,39.5625,158.0,0.00038111041998615646
0.0009512485136741974,0.0,39.5,157.3984375,0.00038111041998615646
0.0009512485136741974,0.0,39.41997157188598,156.0,0.00038111041998615646
0.0009512485136741974,0.0,39.25,154.75,0.00038111041998615646
0.0009512485136741974,0.0,38.5,154.0703125,0.00038111041998615646
0.0009512485136741974,0.0,38,151.0,0.00038111041998615646
0.0009512485136741974,0.0,38,149.4931640625,0.00038111041998615646
0.0009512485136741974,0.0,37.890625,146.5,0.00038111041998615646
0.0009512485136741974,0.0,37.5625,143.71875,0.00038111041998615646
0.0009512485136741974,0.0,35,141.5,0.00038111041998615646
0.0009512485136741974,0.0,34.5,140.6875,0.00038111041998615646
0.0009512485136741974,0.0,34,140.0,0.00038111041998615646
0.0009512485136741974,0.0,33,139.0,0.00038111041998615646
0.0009512485136741974,0.0,33,133.0,0.00038111041998615646
0.0009512485136741974,0.0,31.8125,132.0,0.00038111041998615646
0.0009512485136741974,0.0,31.5,131.45042756297335,0.00038111041998615646
0.0009512485136741974,0.0,31,129.38788008456322,0.00038111041998615646
0.0009512485136741974,0.0,30.8978271484375,125.0,0.00038111041998615646
0.0009512485136741974,0.0,30.192275762557983,122.0,0.00038111041998615646
0.0009512485136741974,0.0,30,121.0,0.00038111041998615646
0.0009512485136741974,0.0,29.4609375,120.8671875,0.00038111041998615646
0.0009512485136741974,0.0,29,120.0,0.00038111041998615646
0.0009512485136741974,0.0,29,114.0,0.00038111041998615646
0.0009512485136741974,0.0,28.0078125,112.0,0.00038111041998615646
0.0009512485136741974,0.0,27.5,111.0,0.00038111041998615646
0.0009512485136741974,0.0,27.024057898379397,109.3125,0.00038111041998615646
0.0009512485136741974,0.0,27,107.0,0.00038111041998615646
0.0009512485136741974,0.0,27,105.9140625,0.00038111041998615646
0.0009512485136741974,0.0,26.6328125,103.5,0.00038111041998615646
0.0009512485136741974,0.0,26.502517700195312,103.046875,0.00038111041998615646
0.0009512485136741974,0.0,25,103.0,0.00038111041998615646
0.0009512485136741974,0.0,25,101.0,0.00038111041998615646
0.0009512485136741974,0.0,24.195556640625,101.0,0.00038111041998615646
0.0009512485136741974,0.0,24.0625,97.5,0.00038111041998615646
0.0009512485136741974,0.0,24.0625,96.0,0.00038111041998615646
0.0009512485136741974,0.0,24,95.5,0.00038111041998615646
0.0009512485136741974,0.0,24,94.25,0.00038111041998615646
0.0009512485136741974,0.0,23.75,93.109375,0.00038111041998615646
0.0009512485136741974,0.0,23.5,92.875,0.00038111041998615646
0.0009512485136741974,0.0,23.0506591796875,91.5390625,0.00038111041998615646
0.0009512485136741974,0.0,23.0,89.7828369140625,0.00038111041998615646
0.0009512485136741974,0.0,23,89.216796875,0.00038111041998615646
0.0009512485136741974,0.0,22,87.5,0.00038111041998615646
0.0009512485136741974,0.0,22,86.25,0.00038111041998615646
0.0009512485136741974,0.0,21.546875,83.759765625,0.00038111041998615646
0.0009512485136741974,0.0,21.02783203125,83.0,0.00038111041998615646
0.0009512485136741974,0.0,21,82.0,0.00038111041998615646
0.0009512485136741974,0.0,21,81.0,0.00038111041998615646
0.0009512485136741974,0.0,21,79.0,0.00038111041998615646
0.0009512485136741974,0.0,20.5,77.6875,0.00038111041998615646
0.0009512485136741974,0.0,20.5,77.0,0.00038111041998615646
0.000713436385255648,0.0,20.25,77.0,0.00038111041998615646
0.000713436385255648,0.0,20.00390625,76.0,0.00038111041998615646
0.000713436385255648,0.0,20,76.0,0.00038111041998615646
0.000713436385255648,0.0,20,73.4735107421875,0.00038111041998615646
0.000713436385255648,0.0,20,72.0,0.00038111041998615646
0.000713436385255648,0.0,20.0,71.0,0.00038111041998615646
0.000713436385255648,0.0,20,70.0,0.00038111041998615646
0.000713436385255648,0.0,19.75,69.5,0.00038111041998615646
0.000713436385255648,0.0,19.125,68.1875,0.00038111041998615646
0.000713436385255648,0.0,19,67.25,0.00038111041998615646
0.000713436385255648,0.0,18.8310546875,66.984375,0.00038111041998615646
0.000713436385255648,0.0,18.5,66.5,0.00038111041998615646
0.000713436385255648,0.0,18,66.5,0.00038111041998615646
0.000713436385255648,0.0,18,65.0,0.00038111041998615646
0.000713436385255648,0.0,18,63.44140625,0.00038111041998615646
0.000713436385255648,0.0,18,63.0,0.00038111041998615646
0.000713436385255648,0.0,17.9921875,61.0,0.00038111041998615646
0.000713436385255648,0.0,17.5,60.8486328125,0.00038111041998615646
0.000713436385255648,0.0,17,60.0,0.00038111041998615646
0.000713436385255648,0.0,17,59.0,0.00038111041998615646
0.000713436385255648,0.0,17,58.0,0.00038111041998615646
0.000713436385255648,0.0,17,58.0,0.00038111041998615646
0.000713436385255648,0.0,16.125,58.0,0.00038111041998615646
0.000713436385255648,0.0,16,57.1875,0.00038111041998615646
0.000713436385255648,0.0,16,57.0,0.00038111041998615646
0.000713436385255648,0.0,16,57.0,0.00038111041998615646
0.000713436385255648,0.0,16,56.0,0.00038111041998615646
0.000713436385255648,0.0,15.5,55.0,0.00038111041998615646
0.000713436385255648,0.0,15.0625,55.0,0.00038111041998615646
0.000713436385255648,0.0,15,54.0,0.00038111041998615646
0.000713436385255648,0.0,14.9375,54.0,0.00038111041998615646
0.000713436385255648,0.0,14.5,54.0,0.00038111041998615646
0.000713436385255648,0.0,14.5,53.0,0.00038111041998615646
0.000713436385255648,0.0,14.265625,52.0,0.00038111041998615646
0.000713436385255648,0.0,14.25,52.0,0.00038111041998615646
0.000713436385255648,0.0,14.2412109375,52.0,0.00038111041998615646
0.000713436385255648,0.0,14.2265625,51.0,0.00038111041998615646
0.000713436385255648,0.0,14.0634765625,50.125,0.00038111041998615646
0.000713436385255648,0.0,14.0,48.0,0.00038111041998615646
0.000713436385255648,0.0,14,47.0,0.00038111041998615646
0.000713436385255648,0.0,14,46.7265625,0.00038111041998615646
0.000713436385255648,0.0,14,46.5,0.00038111041998615646
0.000713436385255648,0.0,14,46.0,0.00038111041998615646
0.000713436385255648,0.0,13.5,46.0,0.00038111041998615646
0.000713436385255648,0.0,13.5,45.0,0.00038111041998615646
0.000713436385255648,0.0,13,45.0,0.00038111041998615646
0.000713436385255648,0.0,13,44.96484375,0.00038111041998615646
0.000713436385255648,0.0,13,44.1318359375,0.00038111041998615646
0.000713436385255648,0.0,13,44.0,0.00038111041998615646
0.000713436385255648,0.0,12.5,43.1875,0.00038111041998615646
0.000713436385255648,0.0,12.25,43.0,0.00038111041998615646
0.000713436385255648,0.0,12.25,42.0,0.00038111041998615646
0.000713436385255648,0.0,12.0625,41.0,0.00038111041998615646
0.000713436385255648,0.0,12.0,40.5,0.00038111041998615646
0.000713436385255648,0.0,12.0,40.5,0.00038111041998615646
0.000713436385255648,0.0,12,40.0,0.00038111041998615646
0.000713436385255648,0.0,12,39.25,0.00038111041998615646
0.000713436385255648,0.0,11.95703125,39.0,0.00038111041998615646
0.000713436385255648,0.0,11.5,38.0,0.00038111041998615646
0.000713436385255648,0.0,11.5,36.0,0.00038111041998615646
0.000713436385255648,0.0,11.125,36.0,0.00038111041998615646
0.000713436385255648,0.0,11,35.0,0.00038111041998615646
0.000713436385255648,0.0,11,35.0,0.00038111041998615646
0.000713436385255648,0.0,11,35.0,0.00038111041998615646
0.000713436385255648,0.0,10.5,34.0,0.00038111041998615646
0.000713436385255648,0.0,10.25,34.0,0.00038111041998615646
0.000713436385255648,0.0,10,33.5,0.00038111041998615646
0.000713436385255648,0.0,10,33.0,0.00038111041998615646
0.000713436385255648,0.0,10,32.0,0.00038111041998615646
0.000713436385255648,0.0,9.5,32.0,0.00038111041998615646
0.000713436385255648,0.0,9.5,31.42578125,0.00038111041998615646
0.000713436385255648,0.0,9.5,31.375,0.00037381048045027307
0.000713436385255648,0.0,9.5,30.0,0.00037105012628019696
0.000713436385255648,0.0,9.252471923828125,28.7109375,0.00037105012628019696
0.000713436385255648,0.0,9.25,28.0,0.00036521227817645714
0.000713436385255648,0.0,9.0,28.0,0.0003644248439041373
0.000713436385255648,0.0,9,28.0,0.0003642541959669348
0.000713436385255648,0.0,9.0,28.0,0.00035917383591996596
0.000713436385255648,0.0,9,27.999542236328125,0.0003542633862857209
0.000713436385255648,0.0,9,27.25,0.0003542633862857209
0.000713436385255648,0.0,9,26.9375,0.0003542633862857209
0.000713436385255648,0.0,9,25.0,0.0003542633862857209
0.000713436385255648,0.0,8.875,25.0,0.0003542633862857209
0.000713436385255648,0.0,8.5,25.0,0.0003542633862857209
0.000713436385255648,0.0,8.015625,25.0,0.0003542633862857209
0.000713436385255648,0.0,8.0,25.0,0.00035292696511307316
0.000713436385255648,0.0,8,24.75,0.000352233969188035
0.000713436385255648,0.0,8,24.5,0.0003519106618426229
0.000713436385255648,0.0,8,24.0,0.0003519106618426229
0.000713436385255648,0.0,7.9375,23.96875,0.0003519106618426229
0.000713436385255648,0.0,7.50390625,23.5,0.0003476165797626915
0.000713436385255648,0.0,7.5,23.5,0.00034134151783694465
0.000713436385255648,0.0,7.5,23.0,0.0003410650373893104
0.000713436385255648,0.0,7.375,23.0,0.0003382841080423072
0.000713436385255648,0.0,7.00390625,22.75,0.0003375762351176155
0.000713436385255648,0.0,7.0,22.5,0.00033707168454113004
0.000713436385255648,0.0,7.0,22.0,0.00033118731985099686
0.000713436385255648,0.0,7.0,22.0,0.00032855085532779605
0.000713436385255648,0.0,7,22.0,0.0003269873512666199
0.000713436385255648,0.0,7,22.0,0.000325046884350572
0.000713436385255648,0.0,7,21.5,0.00032356116485575924
0.000713436385255648,0.0,7,21.0,0.0003227109036990893
0.000713436385255648,0.0,7,20.796875,0.0003227109036990893
0.000713436385255648,0.0,7,20.25,0.0003205270906874846
0.000713436385255648,0.0,7,20.0,0.000319790927884736
0.000713436385255648,0.0,7,20.0,0.00031881760261328484
0.000713436385255648,0.0,6.75,19.0,0.0003180258678775522
0.000713436385255648,0.0,6.6875,19.0,0.00031250028369220255
0.000713436385255648,0.0,6.5,18.4375,0.00031154294425328325
0.000713436385255648,0.0,6.25,18.25,0.0003114615602957997
0.000713436385255648,0.0,6,18.0,0.000309199214371802
0.000713436385255648,0.0,6.0,18.0,0.0003084913414471103
0.000713436385255648,0.0,6,18.0,0.00030813120879193785
0.000713436385255648,0.0,6,17.75,0.00030811102462732255
0.000713436385255648,0.0,6,17.53125,0.0003081110246273225
0.000713436385255648,0.0,6,17.0,0.0003078422014571122
0.000713436385255648,0.0,6,16.0,0.00030623389731809536
0.000713436385255648,0.0,6,16.0,0.0003058045235562912
0.000713436385255648,0.0,6,16.0,0.00030446105485938083
0.000713436385255648,0.0,6,16.0,0.0003032443982700669
0.000713436385255648,0.0,6,16.0,0.0003032443982700669
0.000713436385255648,0.0,5.6640625,15.65625,0.00030314173555576125
